Begin epxeriment: cont_weight: 1 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=1.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
Epoch 710, val loss: 0.8893324136734009
Epoch 720, training loss: 6.194645404815674 = 0.13486874103546143 + 1.0 * 6.059776782989502
Epoch 720, val loss: 0.8956900238990784
Epoch 730, training loss: 6.18342924118042 = 0.12848065793514252 + 1.0 * 6.054948806762695
Epoch 730, val loss: 0.9020806550979614
Epoch 740, training loss: 6.175372123718262 = 0.12242279946804047 + 1.0 * 6.05294942855835
Epoch 740, val loss: 0.9085983633995056
Epoch 750, training loss: 6.17069149017334 = 0.11669005453586578 + 1.0 * 6.054001331329346
Epoch 750, val loss: 0.915166437625885
Epoch 760, training loss: 6.16464900970459 = 0.11128055304288864 + 1.0 * 6.05336856842041
Epoch 760, val loss: 0.9216998219490051
Epoch 770, training loss: 6.159548282623291 = 0.10619675368070602 + 1.0 * 6.053351402282715
Epoch 770, val loss: 0.9284966588020325
Epoch 780, training loss: 6.154304027557373 = 0.10139308869838715 + 1.0 * 6.052910804748535
Epoch 780, val loss: 0.9351698756217957
Epoch 790, training loss: 6.1448187828063965 = 0.0968581885099411 + 1.0 * 6.0479607582092285
Epoch 790, val loss: 0.9419150948524475
Epoch 800, training loss: 6.150007724761963 = 0.0925569236278534 + 1.0 * 6.057450771331787
Epoch 800, val loss: 0.9486615061759949
Epoch 810, training loss: 6.140908241271973 = 0.08847913891077042 + 1.0 * 6.05242919921875
Epoch 810, val loss: 0.9551528096199036
Epoch 820, training loss: 6.130563735961914 = 0.0846526175737381 + 1.0 * 6.0459113121032715
Epoch 820, val loss: 0.962018609046936
Epoch 830, training loss: 6.1267313957214355 = 0.08101101964712143 + 1.0 * 6.04572057723999
Epoch 830, val loss: 0.9688568115234375
Epoch 840, training loss: 6.129833698272705 = 0.07754513621330261 + 1.0 * 6.05228853225708
Epoch 840, val loss: 0.9755564332008362
Epoch 850, training loss: 6.1222100257873535 = 0.07426764816045761 + 1.0 * 6.047942161560059
Epoch 850, val loss: 0.982170045375824
Epoch 860, training loss: 6.116835594177246 = 0.07116803526878357 + 1.0 * 6.04566764831543
Epoch 860, val loss: 0.989062488079071
Epoch 870, training loss: 6.110899925231934 = 0.06821832805871964 + 1.0 * 6.042681694030762
Epoch 870, val loss: 0.9957134127616882
Epoch 880, training loss: 6.107632637023926 = 0.06541090458631516 + 1.0 * 6.042221546173096
Epoch 880, val loss: 1.0024203062057495
Epoch 890, training loss: 6.111338138580322 = 0.06272821128368378 + 1.0 * 6.048609733581543
Epoch 890, val loss: 1.008984923362732
Epoch 900, training loss: 6.104530334472656 = 0.060186225920915604 + 1.0 * 6.044343948364258
Epoch 900, val loss: 1.0155538320541382
Epoch 910, training loss: 6.103464126586914 = 0.057767435908317566 + 1.0 * 6.04569673538208
Epoch 910, val loss: 1.0222281217575073
Epoch 920, training loss: 6.094130039215088 = 0.05546462535858154 + 1.0 * 6.038665294647217
Epoch 920, val loss: 1.028774619102478
Epoch 930, training loss: 6.091383457183838 = 0.05327290669083595 + 1.0 * 6.038110733032227
Epoch 930, val loss: 1.035454273223877
Epoch 940, training loss: 6.088666915893555 = 0.05117492750287056 + 1.0 * 6.037491798400879
Epoch 940, val loss: 1.042018175125122
Epoch 950, training loss: 6.088017463684082 = 0.049167316406965256 + 1.0 * 6.0388503074646
Epoch 950, val loss: 1.0486172437667847
Epoch 960, training loss: 6.0895514488220215 = 0.04725443571805954 + 1.0 * 6.042296886444092
Epoch 960, val loss: 1.0550280809402466
Epoch 970, training loss: 6.083278656005859 = 0.04544449970126152 + 1.0 * 6.037834167480469
Epoch 970, val loss: 1.061517357826233
Epoch 980, training loss: 6.084251880645752 = 0.04371945559978485 + 1.0 * 6.04053258895874
Epoch 980, val loss: 1.0680464506149292
Epoch 990, training loss: 6.0760884284973145 = 0.04207734391093254 + 1.0 * 6.034010887145996
Epoch 990, val loss: 1.0744045972824097
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.7741
Overall ASR: 0.7823
Flip ASR: 0.7467/225 nodes
./selected_nodes/Cora/Overall/seed996/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 10.326790809631348 = 1.9529602527618408 + 1.0 * 8.373830795288086
Epoch 0, val loss: 1.9529086351394653
Epoch 10, training loss: 10.316120147705078 = 1.942715048789978 + 1.0 * 8.373405456542969
Epoch 10, val loss: 1.9426063299179077
Epoch 20, training loss: 10.301237106323242 = 1.9304064512252808 + 1.0 * 8.370830535888672
Epoch 20, val loss: 1.93001389503479
Epoch 30, training loss: 10.266600608825684 = 1.9136041402816772 + 1.0 * 8.352996826171875
Epoch 30, val loss: 1.9129306077957153
Epoch 40, training loss: 10.098479270935059 = 1.8922483921051025 + 1.0 * 8.206231117248535
Epoch 40, val loss: 1.8919696807861328
Epoch 50, training loss: 9.282065391540527 = 1.8701519966125488 + 1.0 * 7.4119133949279785
Epoch 50, val loss: 1.8708138465881348
Epoch 60, training loss: 8.831087112426758 = 1.854090929031372 + 1.0 * 6.976995944976807
Epoch 60, val loss: 1.8558435440063477
Epoch 70, training loss: 8.559429168701172 = 1.841529369354248 + 1.0 * 6.717900276184082
Epoch 70, val loss: 1.843668818473816
Epoch 80, training loss: 8.382484436035156 = 1.8295443058013916 + 1.0 * 6.552940368652344
Epoch 80, val loss: 1.8326060771942139
Epoch 90, training loss: 8.281139373779297 = 1.8174681663513184 + 1.0 * 6.4636712074279785
Epoch 90, val loss: 1.821318507194519
Epoch 100, training loss: 8.206992149353027 = 1.8052486181259155 + 1.0 * 6.4017438888549805
Epoch 100, val loss: 1.8096561431884766
Epoch 110, training loss: 8.150543212890625 = 1.7928791046142578 + 1.0 * 6.357664108276367
Epoch 110, val loss: 1.798140048980713
Epoch 120, training loss: 8.104719161987305 = 1.7807358503341675 + 1.0 * 6.323983192443848
Epoch 120, val loss: 1.7870646715164185
Epoch 130, training loss: 8.065834045410156 = 1.7682595252990723 + 1.0 * 6.297574520111084
Epoch 130, val loss: 1.7759381532669067
Epoch 140, training loss: 8.030102729797363 = 1.7547348737716675 + 1.0 * 6.275367736816406
Epoch 140, val loss: 1.764098048210144
Epoch 150, training loss: 7.995891571044922 = 1.7394345998764038 + 1.0 * 6.2564568519592285
Epoch 150, val loss: 1.7510617971420288
Epoch 160, training loss: 7.962192535400391 = 1.7216060161590576 + 1.0 * 6.240586757659912
Epoch 160, val loss: 1.7363330125808716
Epoch 170, training loss: 7.926641464233398 = 1.700208067893982 + 1.0 * 6.226433277130127
Epoch 170, val loss: 1.7190409898757935
Epoch 180, training loss: 7.890005111694336 = 1.6741055250167847 + 1.0 * 6.215899467468262
Epoch 180, val loss: 1.6981958150863647
Epoch 190, training loss: 7.847933769226074 = 1.6422003507614136 + 1.0 * 6.205733299255371
Epoch 190, val loss: 1.6726816892623901
Epoch 200, training loss: 7.802031517028809 = 1.6033122539520264 + 1.0 * 6.198719501495361
Epoch 200, val loss: 1.6416176557540894
Epoch 210, training loss: 7.74738073348999 = 1.5571309328079224 + 1.0 * 6.190249919891357
Epoch 210, val loss: 1.6049151420593262
Epoch 220, training loss: 7.686469078063965 = 1.5031639337539673 + 1.0 * 6.183305263519287
Epoch 220, val loss: 1.5619572401046753
Epoch 230, training loss: 7.62107515335083 = 1.442024827003479 + 1.0 * 6.179050445556641
Epoch 230, val loss: 1.5136747360229492
Epoch 240, training loss: 7.549896240234375 = 1.377039909362793 + 1.0 * 6.172856330871582
Epoch 240, val loss: 1.4626758098602295
Epoch 250, training loss: 7.477723598480225 = 1.3101719617843628 + 1.0 * 6.167551517486572
Epoch 250, val loss: 1.4107164144515991
Epoch 260, training loss: 7.409980297088623 = 1.2436747550964355 + 1.0 * 6.1663055419921875
Epoch 260, val loss: 1.3596335649490356
Epoch 270, training loss: 7.338031768798828 = 1.180225133895874 + 1.0 * 6.157806396484375
Epoch 270, val loss: 1.3111696243286133
Epoch 280, training loss: 7.274911880493164 = 1.1203633546829224 + 1.0 * 6.154548645019531
Epoch 280, val loss: 1.2658631801605225
Epoch 290, training loss: 7.213091850280762 = 1.0646944046020508 + 1.0 * 6.148397445678711
Epoch 290, val loss: 1.2242615222930908
Epoch 300, training loss: 7.158699989318848 = 1.0129969120025635 + 1.0 * 6.145702838897705
Epoch 300, val loss: 1.1858620643615723
Epoch 310, training loss: 7.106195449829102 = 0.965458333492279 + 1.0 * 6.140737056732178
Epoch 310, val loss: 1.1508314609527588
Epoch 320, training loss: 7.0563249588012695 = 0.9213139414787292 + 1.0 * 6.135011196136475
Epoch 320, val loss: 1.1186785697937012
Epoch 330, training loss: 7.012563705444336 = 0.8794938921928406 + 1.0 * 6.13306999206543
Epoch 330, val loss: 1.0884681940078735
Epoch 340, training loss: 6.972341537475586 = 0.8396726846694946 + 1.0 * 6.132668972015381
Epoch 340, val loss: 1.0598829984664917
Epoch 350, training loss: 6.928535461425781 = 0.8018483519554138 + 1.0 * 6.126687049865723
Epoch 350, val loss: 1.0328465700149536
Epoch 360, training loss: 6.886326789855957 = 0.765559732913971 + 1.0 * 6.120767116546631
Epoch 360, val loss: 1.007399082183838
Epoch 370, training loss: 6.849534034729004 = 0.7303227186203003 + 1.0 * 6.119211196899414
Epoch 370, val loss: 0.9829971790313721
Epoch 380, training loss: 6.814661979675293 = 0.6963689923286438 + 1.0 * 6.118292808532715
Epoch 380, val loss: 0.959752082824707
Epoch 390, training loss: 6.776926517486572 = 0.663787305355072 + 1.0 * 6.1131391525268555
Epoch 390, val loss: 0.9382187724113464
Epoch 400, training loss: 6.743035793304443 = 0.6324333548545837 + 1.0 * 6.110602378845215
Epoch 400, val loss: 0.9180113077163696
Epoch 410, training loss: 6.709743022918701 = 0.6022151708602905 + 1.0 * 6.107527732849121
Epoch 410, val loss: 0.8992586731910706
Epoch 420, training loss: 6.677060127258301 = 0.572780430316925 + 1.0 * 6.104279518127441
Epoch 420, val loss: 0.8816375136375427
Epoch 430, training loss: 6.650676250457764 = 0.5440792441368103 + 1.0 * 6.106596946716309
Epoch 430, val loss: 0.865134596824646
Epoch 440, training loss: 6.616987228393555 = 0.5165470242500305 + 1.0 * 6.10044002532959
Epoch 440, val loss: 0.8498567342758179
Epoch 450, training loss: 6.587313652038574 = 0.4898448586463928 + 1.0 * 6.097468852996826
Epoch 450, val loss: 0.8356878757476807
Epoch 460, training loss: 6.56919527053833 = 0.46389251947402954 + 1.0 * 6.105302810668945
Epoch 460, val loss: 0.8223250508308411
Epoch 470, training loss: 6.533484935760498 = 0.4390122592449188 + 1.0 * 6.094472885131836
Epoch 470, val loss: 0.8100282549858093
Epoch 480, training loss: 6.5074238777160645 = 0.4151145815849304 + 1.0 * 6.092309474945068
Epoch 480, val loss: 0.7987224459648132
Epoch 490, training loss: 6.487145900726318 = 0.39224058389663696 + 1.0 * 6.094905376434326
Epoch 490, val loss: 0.7883265018463135
Epoch 500, training loss: 6.459895610809326 = 0.3706244230270386 + 1.0 * 6.089271068572998
Epoch 500, val loss: 0.7789563536643982
Epoch 510, training loss: 6.438998222351074 = 0.3501894474029541 + 1.0 * 6.088808536529541
Epoch 510, val loss: 0.770565390586853
Epoch 520, training loss: 6.420650005340576 = 0.3309439718723297 + 1.0 * 6.089705944061279
Epoch 520, val loss: 0.7632594704627991
Epoch 530, training loss: 6.397381782531738 = 0.312931627035141 + 1.0 * 6.0844502449035645
Epoch 530, val loss: 0.756974458694458
Epoch 540, training loss: 6.377983570098877 = 0.29596418142318726 + 1.0 * 6.082019329071045
Epoch 540, val loss: 0.7517868876457214
Epoch 550, training loss: 6.365012168884277 = 0.27995944023132324 + 1.0 * 6.085052490234375
Epoch 550, val loss: 0.7475183606147766
Epoch 560, training loss: 6.347609043121338 = 0.26491907238960266 + 1.0 * 6.0826897621154785
Epoch 560, val loss: 0.7441670894622803
Epoch 570, training loss: 6.329617500305176 = 0.2508142590522766 + 1.0 * 6.078803062438965
Epoch 570, val loss: 0.7416619062423706
Epoch 580, training loss: 6.329683780670166 = 0.23752392828464508 + 1.0 * 6.092159748077393
Epoch 580, val loss: 0.7399293184280396
Epoch 590, training loss: 6.302065849304199 = 0.22508762776851654 + 1.0 * 6.0769782066345215
Epoch 590, val loss: 0.7389262914657593
Epoch 600, training loss: 6.287833213806152 = 0.21336965262889862 + 1.0 * 6.074463367462158
Epoch 600, val loss: 0.7387232780456543
Epoch 610, training loss: 6.273550987243652 = 0.20221972465515137 + 1.0 * 6.07133150100708
Epoch 610, val loss: 0.7391571402549744
Epoch 620, training loss: 6.269972324371338 = 0.19160571694374084 + 1.0 * 6.078366756439209
Epoch 620, val loss: 0.740123450756073
Epoch 630, training loss: 6.2551045417785645 = 0.1816500425338745 + 1.0 * 6.0734543800354
Epoch 630, val loss: 0.7415721416473389
Epoch 640, training loss: 6.241084098815918 = 0.17230063676834106 + 1.0 * 6.068783283233643
Epoch 640, val loss: 0.7436829209327698
Epoch 650, training loss: 6.231598854064941 = 0.16342921555042267 + 1.0 * 6.068169593811035
Epoch 650, val loss: 0.746335506439209
Epoch 660, training loss: 6.221625804901123 = 0.15505510568618774 + 1.0 * 6.06657075881958
Epoch 660, val loss: 0.7493287324905396
Epoch 670, training loss: 6.213659286499023 = 0.14718733727931976 + 1.0 * 6.066472053527832
Epoch 670, val loss: 0.7526655197143555
Epoch 680, training loss: 6.203145503997803 = 0.13975246250629425 + 1.0 * 6.0633931159973145
Epoch 680, val loss: 0.7565051317214966
Epoch 690, training loss: 6.205964088439941 = 0.13271702826023102 + 1.0 * 6.073246955871582
Epoch 690, val loss: 0.7606616020202637
Epoch 700, training loss: 6.191004276275635 = 0.1261545717716217 + 1.0 * 6.064849853515625
Epoch 700, val loss: 0.7650052905082703
Epoch 710, training loss: 6.1824140548706055 = 0.11999746412038803 + 1.0 * 6.0624165534973145
Epoch 710, val loss: 0.7696787714958191
Epoch 720, training loss: 6.174614906311035 = 0.11417921632528305 + 1.0 * 6.060435771942139
Epoch 720, val loss: 0.7746477127075195
Epoch 730, training loss: 6.172476291656494 = 0.10869741439819336 + 1.0 * 6.063778877258301
Epoch 730, val loss: 0.7797082662582397
Epoch 740, training loss: 6.160615921020508 = 0.10355924069881439 + 1.0 * 6.057056903839111
Epoch 740, val loss: 0.7849107384681702
Epoch 750, training loss: 6.156040668487549 = 0.09871522337198257 + 1.0 * 6.05732536315918
Epoch 750, val loss: 0.7903156280517578
Epoch 760, training loss: 6.156282901763916 = 0.09414628148078918 + 1.0 * 6.062136650085449
Epoch 760, val loss: 0.7957732081413269
Epoch 770, training loss: 6.150180816650391 = 0.08987190574407578 + 1.0 * 6.060308933258057
Epoch 770, val loss: 0.8011800646781921
Epoch 780, training loss: 6.141279697418213 = 0.08585913479328156 + 1.0 * 6.055420398712158
Epoch 780, val loss: 0.8067008852958679
Epoch 790, training loss: 6.135269641876221 = 0.0820675939321518 + 1.0 * 6.053202152252197
Epoch 790, val loss: 0.8123375773429871
Epoch 800, training loss: 6.1384806632995605 = 0.07848016917705536 + 1.0 * 6.060000419616699
Epoch 800, val loss: 0.8179911971092224
Epoch 810, training loss: 6.131099224090576 = 0.07510565221309662 + 1.0 * 6.055993556976318
Epoch 810, val loss: 0.8234763741493225
Epoch 820, training loss: 6.125148296356201 = 0.07193975150585175 + 1.0 * 6.053208351135254
Epoch 820, val loss: 0.8290073871612549
Epoch 830, training loss: 6.119213581085205 = 0.06895553320646286 + 1.0 * 6.050258159637451
Epoch 830, val loss: 0.8345890641212463
Epoch 840, training loss: 6.115830898284912 = 0.06612659990787506 + 1.0 * 6.049704074859619
Epoch 840, val loss: 0.840188205242157
Epoch 850, training loss: 6.121838569641113 = 0.06344019621610641 + 1.0 * 6.058398246765137
Epoch 850, val loss: 0.8457018733024597
Epoch 860, training loss: 6.114714622497559 = 0.06092089042067528 + 1.0 * 6.053793907165527
Epoch 860, val loss: 0.8510807752609253
Epoch 870, training loss: 6.1051225662231445 = 0.05854092910885811 + 1.0 * 6.046581745147705
Epoch 870, val loss: 0.8564730286598206
Epoch 880, training loss: 6.104236125946045 = 0.05627850070595741 + 1.0 * 6.047957420349121
Epoch 880, val loss: 0.8618925213813782
Epoch 890, training loss: 6.1024017333984375 = 0.054129090160131454 + 1.0 * 6.048272609710693
Epoch 890, val loss: 0.8672152757644653
Epoch 900, training loss: 6.101580619812012 = 0.05209038779139519 + 1.0 * 6.049490451812744
Epoch 900, val loss: 0.8724405765533447
Epoch 910, training loss: 6.096070766448975 = 0.05016176402568817 + 1.0 * 6.0459089279174805
Epoch 910, val loss: 0.8776136636734009
Epoch 920, training loss: 6.092250347137451 = 0.04833455756306648 + 1.0 * 6.043915748596191
Epoch 920, val loss: 0.8828004598617554
Epoch 930, training loss: 6.091720104217529 = 0.04658939316868782 + 1.0 * 6.045130729675293
Epoch 930, val loss: 0.8879569172859192
Epoch 940, training loss: 6.096285820007324 = 0.04492712765932083 + 1.0 * 6.051358699798584
Epoch 940, val loss: 0.8929598331451416
Epoch 950, training loss: 6.088615894317627 = 0.04336865246295929 + 1.0 * 6.0452470779418945
Epoch 950, val loss: 0.8978471755981445
Epoch 960, training loss: 6.082679271697998 = 0.0418844074010849 + 1.0 * 6.040794849395752
Epoch 960, val loss: 0.9028180241584778
Epoch 970, training loss: 6.080512046813965 = 0.040459878742694855 + 1.0 * 6.0400519371032715
Epoch 970, val loss: 0.9077568054199219
Epoch 980, training loss: 6.079930305480957 = 0.03909371793270111 + 1.0 * 6.040836811065674
Epoch 980, val loss: 0.9126278758049011
Epoch 990, training loss: 6.07906436920166 = 0.03779017552733421 + 1.0 * 6.041274070739746
Epoch 990, val loss: 0.9173447489738464
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8259
Overall ASR: 0.8339
Flip ASR: 0.8000/225 nodes
The final ASR:0.76753, 0.06116, Accuracy:0.80494, 0.02229
#Attach Nodes:5
raw graph: torch.Size([2, 10556])
add edge: torch.Size([2, 11614])
remove edge: torch.Size([2, 9494])
updated graph: torch.Size([2, 10552])
./selected_nodes/Cora/Overall/seed462/nodes.txt
precent of left attach nodes: 1.000
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8333
Overall ASR: 0.9779
Flip ASR: 0.9733/225 nodes
./selected_nodes/Cora/Overall/seed345/nodes.txt
precent of left attach nodes: 1.000
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8222
Overall ASR: 0.9742
Flip ASR: 0.9689/225 nodes
./selected_nodes/Cora/Overall/seed29/nodes.txt
precent of left attach nodes: 1.000
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8370
Overall ASR: 0.9668
Flip ASR: 0.9600/225 nodes
The final ASR:0.97294, 0.00460, Accuracy:0.83086, 0.00630
Begin epxeriment: cont_weight: 1 epoch:1000 der1:0.3 der2:0.4 dfr1:0 dfr2:0.3
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=1.0, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.4, drop_feat_rate_1=0.0, drop_feat_rate_2=0.3, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
=== training gcn model ===
Epoch 0, training loss: 10.32101821899414 = 1.9473800659179688 + 1.0 * 8.373638153076172
Epoch 0, val loss: 1.9370646476745605
Epoch 10, training loss: 10.308581352233887 = 1.9360315799713135 + 1.0 * 8.372550010681152
Epoch 10, val loss: 1.9257930517196655
Epoch 20, training loss: 10.28714370727539 = 1.92144775390625 + 1.0 * 8.36569595336914
Epoch 20, val loss: 1.9111244678497314
Epoch 30, training loss: 10.217239379882812 = 1.9014067649841309 + 1.0 * 8.31583309173584
Epoch 30, val loss: 1.8914042711257935
Epoch 40, training loss: 9.696975708007812 = 1.880088448524475 + 1.0 * 7.816887378692627
Epoch 40, val loss: 1.8715553283691406
Epoch 50, training loss: 8.928581237792969 = 1.8606780767440796 + 1.0 * 7.0679030418396
Epoch 50, val loss: 1.854224681854248
Epoch 60, training loss: 8.55407428741455 = 1.8478933572769165 + 1.0 * 6.706180572509766
Epoch 60, val loss: 1.842637538909912
Epoch 70, training loss: 8.386909484863281 = 1.8374797105789185 + 1.0 * 6.549429893493652
Epoch 70, val loss: 1.8333122730255127
Epoch 80, training loss: 8.281051635742188 = 1.8270610570907593 + 1.0 * 6.453990936279297
Epoch 80, val loss: 1.824079155921936
Epoch 90, training loss: 8.1995210647583 = 1.8165262937545776 + 1.0 * 6.382995128631592
Epoch 90, val loss: 1.8151419162750244
Epoch 100, training loss: 8.136240005493164 = 1.8067164421081543 + 1.0 * 6.329523086547852
Epoch 100, val loss: 1.807239055633545
Epoch 110, training loss: 8.0865478515625 = 1.7974457740783691 + 1.0 * 6.289102077484131
Epoch 110, val loss: 1.7999091148376465
Epoch 120, training loss: 8.045967102050781 = 1.7880232334136963 + 1.0 * 6.257943630218506
Epoch 120, val loss: 1.7923904657363892
Epoch 130, training loss: 8.011106491088867 = 1.777909278869629 + 1.0 * 6.2331976890563965
Epoch 130, val loss: 1.7842923402786255
Epoch 140, training loss: 7.97960090637207 = 1.7665965557098389 + 1.0 * 6.213004112243652
Epoch 140, val loss: 1.775278091430664
Epoch 150, training loss: 7.950040817260742 = 1.7535487413406372 + 1.0 * 6.1964921951293945
Epoch 150, val loss: 1.7649672031402588
Epoch 160, training loss: 7.9212751388549805 = 1.7382808923721313 + 1.0 * 6.182994365692139
Epoch 160, val loss: 1.7529712915420532
Epoch 170, training loss: 7.8904852867126465 = 1.7201895713806152 + 1.0 * 6.170295715332031
Epoch 170, val loss: 1.738826036453247
Epoch 180, training loss: 7.858232021331787 = 1.6982465982437134 + 1.0 * 6.159985542297363
Epoch 180, val loss: 1.721625804901123
Epoch 190, training loss: 7.822229862213135 = 1.671223759651184 + 1.0 * 6.15100622177124
Epoch 190, val loss: 1.7003142833709717
Epoch 200, training loss: 7.782898426055908 = 1.6382495164871216 + 1.0 * 6.144649028778076
Epoch 200, val loss: 1.6743158102035522
Epoch 210, training loss: 7.735681533813477 = 1.5987482070922852 + 1.0 * 6.136933326721191
Epoch 210, val loss: 1.6430246829986572
Epoch 220, training loss: 7.683160781860352 = 1.5519402027130127 + 1.0 * 6.131220817565918
Epoch 220, val loss: 1.6058810949325562
Epoch 230, training loss: 7.624703407287598 = 1.4984534978866577 + 1.0 * 6.12624979019165
Epoch 230, val loss: 1.5636030435562134
Epoch 240, training loss: 7.564116477966309 = 1.439992904663086 + 1.0 * 6.124123573303223
Epoch 240, val loss: 1.517661690711975
Epoch 250, training loss: 7.499317169189453 = 1.3793423175811768 + 1.0 * 6.1199750900268555
Epoch 250, val loss: 1.4704300165176392
Epoch 260, training loss: 7.434440612792969 = 1.3182096481323242 + 1.0 * 6.1162309646606445
Epoch 260, val loss: 1.4236657619476318
Epoch 270, training loss: 7.3700385093688965 = 1.2582379579544067 + 1.0 * 6.111800670623779
Epoch 270, val loss: 1.3788198232650757
Epoch 280, training loss: 7.307709693908691 = 1.1996338367462158 + 1.0 * 6.108076095581055
Epoch 280, val loss: 1.3355859518051147
Epoch 290, training loss: 7.248661994934082 = 1.1429699659347534 + 1.0 * 6.105691909790039
Epoch 290, val loss: 1.2943668365478516
Epoch 300, training loss: 7.190326690673828 = 1.0890134572982788 + 1.0 * 6.10131311416626
Epoch 300, val loss: 1.2554017305374146
Epoch 310, training loss: 7.135501384735107 = 1.0375828742980957 + 1.0 * 6.097918510437012
Epoch 310, val loss: 1.2184045314788818
Epoch 320, training loss: 7.083096981048584 = 0.988233745098114 + 1.0 * 6.094863414764404
Epoch 320, val loss: 1.182990312576294
Epoch 330, training loss: 7.036365985870361 = 0.941358208656311 + 1.0 * 6.09500789642334
Epoch 330, val loss: 1.1495708227157593
Epoch 340, training loss: 6.9887003898620605 = 0.8973066210746765 + 1.0 * 6.091393947601318
Epoch 340, val loss: 1.1182819604873657
Epoch 350, training loss: 6.9425530433654785 = 0.8550384640693665 + 1.0 * 6.087514400482178
Epoch 350, val loss: 1.0881308317184448
Epoch 360, training loss: 6.903477191925049 = 0.8141270875930786 + 1.0 * 6.08935022354126
Epoch 360, val loss: 1.0589613914489746
Epoch 370, training loss: 6.858584403991699 = 0.7750240564346313 + 1.0 * 6.083560466766357
Epoch 370, val loss: 1.0311169624328613
Epoch 380, training loss: 6.819650173187256 = 0.737400233745575 + 1.0 * 6.082250118255615
Epoch 380, val loss: 1.0044275522232056
Epoch 390, training loss: 6.787242889404297 = 0.7009750604629517 + 1.0 * 6.086267948150635
Epoch 390, val loss: 0.9786489009857178
Epoch 400, training loss: 6.746279239654541 = 0.6664185523986816 + 1.0 * 6.079860687255859
Epoch 400, val loss: 0.9541592001914978
Epoch 410, training loss: 6.710844993591309 = 0.6335154175758362 + 1.0 * 6.077329635620117
Epoch 410, val loss: 0.9313870668411255
Epoch 420, training loss: 6.676585674285889 = 0.6019657850265503 + 1.0 * 6.074619770050049
Epoch 420, val loss: 0.9096934199333191
Epoch 430, training loss: 6.648429870605469 = 0.5718663334846497 + 1.0 * 6.076563358306885
Epoch 430, val loss: 0.8894740343093872
