Begin epxeriment: cont_weight: 0.1 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=0.1, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
Epoch 250, training loss: 1.132957935333252 = 0.48489004373550415 + 0.1 * 6.480678081512451
Epoch 250, val loss: 0.8154367208480835
Epoch 260, training loss: 1.084903597831726 = 0.43981900811195374 + 0.1 * 6.450845241546631
Epoch 260, val loss: 0.7887566089630127
Epoch 270, training loss: 1.0414600372314453 = 0.39738038182258606 + 0.1 * 6.4407958984375
Epoch 270, val loss: 0.7661588191986084
Epoch 280, training loss: 1.000579595565796 = 0.35756203532218933 + 0.1 * 6.43017578125
Epoch 280, val loss: 0.7475492358207703
Epoch 290, training loss: 0.9625519514083862 = 0.32079508900642395 + 0.1 * 6.417568206787109
Epoch 290, val loss: 0.732691764831543
Epoch 300, training loss: 0.9286219477653503 = 0.28675657510757446 + 0.1 * 6.41865348815918
Epoch 300, val loss: 0.7202572822570801
Epoch 310, training loss: 0.8947476744651794 = 0.25558018684387207 + 0.1 * 6.391674518585205
Epoch 310, val loss: 0.7099867463111877
Epoch 320, training loss: 0.8665791153907776 = 0.22699545323848724 + 0.1 * 6.395836353302002
Epoch 320, val loss: 0.7014667987823486
Epoch 330, training loss: 0.8388912081718445 = 0.20124725997447968 + 0.1 * 6.376439094543457
Epoch 330, val loss: 0.6946365833282471
Epoch 340, training loss: 0.8141961097717285 = 0.17820078134536743 + 0.1 * 6.3599534034729
Epoch 340, val loss: 0.6892946362495422
Epoch 350, training loss: 0.7953460216522217 = 0.1577337682247162 + 0.1 * 6.376121997833252
Epoch 350, val loss: 0.6856480836868286
Epoch 360, training loss: 0.775659441947937 = 0.13997474312782288 + 0.1 * 6.356846809387207
Epoch 360, val loss: 0.6836479306221008
Epoch 370, training loss: 0.7581764459609985 = 0.12455406039953232 + 0.1 * 6.33622407913208
Epoch 370, val loss: 0.6831517815589905
Epoch 380, training loss: 0.7441772222518921 = 0.1111195981502533 + 0.1 * 6.330576419830322
Epoch 380, val loss: 0.6841341853141785
Epoch 390, training loss: 0.731853723526001 = 0.09947255253791809 + 0.1 * 6.323812007904053
Epoch 390, val loss: 0.6864009499549866
Epoch 400, training loss: 0.720707893371582 = 0.08939948678016663 + 0.1 * 6.313083648681641
Epoch 400, val loss: 0.6897509098052979
Epoch 410, training loss: 0.7112113833427429 = 0.08069176971912384 + 0.1 * 6.305196285247803
Epoch 410, val loss: 0.6940957307815552
Epoch 420, training loss: 0.7033905982971191 = 0.07309675216674805 + 0.1 * 6.302938461303711
Epoch 420, val loss: 0.6991724371910095
Epoch 430, training loss: 0.6959515810012817 = 0.06647121161222458 + 0.1 * 6.294803619384766
Epoch 430, val loss: 0.7049047350883484
Epoch 440, training loss: 0.6898736357688904 = 0.0606636218726635 + 0.1 * 6.292099952697754
Epoch 440, val loss: 0.7111347317695618
Epoch 450, training loss: 0.6853964924812317 = 0.055553633719682693 + 0.1 * 6.298428535461426
Epoch 450, val loss: 0.717670202255249
Epoch 460, training loss: 0.6791146397590637 = 0.05105920135974884 + 0.1 * 6.280554294586182
Epoch 460, val loss: 0.7245068550109863
Epoch 470, training loss: 0.673937976360321 = 0.047074198722839355 + 0.1 * 6.268637657165527
Epoch 470, val loss: 0.7315337061882019
Epoch 480, training loss: 0.6711206436157227 = 0.043527401983737946 + 0.1 * 6.2759318351745605
Epoch 480, val loss: 0.7386037111282349
Epoch 490, training loss: 0.6669740676879883 = 0.040373485535383224 + 0.1 * 6.266005516052246
Epoch 490, val loss: 0.7458280324935913
Epoch 500, training loss: 0.6640915870666504 = 0.03754445165395737 + 0.1 * 6.265471458435059
Epoch 500, val loss: 0.7530039548873901
Epoch 510, training loss: 0.6608548760414124 = 0.03500786051154137 + 0.1 * 6.258470058441162
Epoch 510, val loss: 0.7601912617683411
Epoch 520, training loss: 0.6574838161468506 = 0.03272681310772896 + 0.1 * 6.247570037841797
Epoch 520, val loss: 0.7673299312591553
Epoch 530, training loss: 0.6548689603805542 = 0.030667772516608238 + 0.1 * 6.242011547088623
Epoch 530, val loss: 0.7745047807693481
Epoch 540, training loss: 0.6529356837272644 = 0.02879597432911396 + 0.1 * 6.241396903991699
Epoch 540, val loss: 0.7815958857536316
Epoch 550, training loss: 0.6503499150276184 = 0.027093833312392235 + 0.1 * 6.232560634613037
Epoch 550, val loss: 0.7884972095489502
Epoch 560, training loss: 0.6490795016288757 = 0.025547031313180923 + 0.1 * 6.235324859619141
Epoch 560, val loss: 0.7955117225646973
Epoch 570, training loss: 0.6481581926345825 = 0.024129310622811317 + 0.1 * 6.240288257598877
Epoch 570, val loss: 0.8023141026496887
Epoch 580, training loss: 0.6461552381515503 = 0.022832604125142097 + 0.1 * 6.2332258224487305
Epoch 580, val loss: 0.8090047836303711
Epoch 590, training loss: 0.6437810659408569 = 0.021643303334712982 + 0.1 * 6.221377849578857
Epoch 590, val loss: 0.8157213926315308
Epoch 600, training loss: 0.6424480080604553 = 0.020547006279230118 + 0.1 * 6.2190093994140625
Epoch 600, val loss: 0.8221011161804199
Epoch 610, training loss: 0.6417651176452637 = 0.019540969282388687 + 0.1 * 6.222241401672363
Epoch 610, val loss: 0.8285650610923767
Epoch 620, training loss: 0.6398093700408936 = 0.018608003854751587 + 0.1 * 6.212013244628906
Epoch 620, val loss: 0.8348862528800964
Epoch 630, training loss: 0.6384628415107727 = 0.0177425816655159 + 0.1 * 6.207202434539795
Epoch 630, val loss: 0.8409828543663025
Epoch 640, training loss: 0.6376741528511047 = 0.01694100722670555 + 0.1 * 6.20733118057251
Epoch 640, val loss: 0.8471182584762573
Epoch 650, training loss: 0.6369039416313171 = 0.016193892806768417 + 0.1 * 6.2071003913879395
Epoch 650, val loss: 0.8530077934265137
Epoch 660, training loss: 0.6354138255119324 = 0.015499697998166084 + 0.1 * 6.199141025543213
Epoch 660, val loss: 0.8589298725128174
Epoch 670, training loss: 0.6348314881324768 = 0.01485036127269268 + 0.1 * 6.199810981750488
Epoch 670, val loss: 0.8647451996803284
Epoch 680, training loss: 0.6349093914031982 = 0.014241455122828484 + 0.1 * 6.206679344177246
Epoch 680, val loss: 0.8703356981277466
Epoch 690, training loss: 0.6332650780677795 = 0.013673636130988598 + 0.1 * 6.195914268493652
Epoch 690, val loss: 0.8758347034454346
Epoch 700, training loss: 0.6322361826896667 = 0.013142337091267109 + 0.1 * 6.190938472747803
Epoch 700, val loss: 0.8813208341598511
Epoch 710, training loss: 0.6314569115638733 = 0.012642023153603077 + 0.1 * 6.188148498535156
Epoch 710, val loss: 0.8866949677467346
Epoch 720, training loss: 0.6309630870819092 = 0.012170608155429363 + 0.1 * 6.187924385070801
Epoch 720, val loss: 0.8917432427406311
Epoch 730, training loss: 0.6306591033935547 = 0.011730005033314228 + 0.1 * 6.189290523529053
Epoch 730, val loss: 0.8969513177871704
Epoch 740, training loss: 0.6295862197875977 = 0.011314853094518185 + 0.1 * 6.182713508605957
Epoch 740, val loss: 0.9021034240722656
Epoch 750, training loss: 0.6291933655738831 = 0.010921342298388481 + 0.1 * 6.182720184326172
Epoch 750, val loss: 0.9068682789802551
Epoch 760, training loss: 0.6288116574287415 = 0.010552067309617996 + 0.1 * 6.182596206665039
Epoch 760, val loss: 0.9117441177368164
Epoch 770, training loss: 0.6278970837593079 = 0.010203221812844276 + 0.1 * 6.176938056945801
Epoch 770, val loss: 0.9165921807289124
Epoch 780, training loss: 0.628358781337738 = 0.00987109262496233 + 0.1 * 6.184876918792725
Epoch 780, val loss: 0.921244740486145
Epoch 790, training loss: 0.6274328231811523 = 0.009556621313095093 + 0.1 * 6.1787614822387695
Epoch 790, val loss: 0.9257502555847168
Epoch 800, training loss: 0.6261152625083923 = 0.009259442798793316 + 0.1 * 6.168558120727539
Epoch 800, val loss: 0.9303687810897827
Epoch 810, training loss: 0.6259084939956665 = 0.008976317942142487 + 0.1 * 6.169321537017822
Epoch 810, val loss: 0.9348973631858826
Epoch 820, training loss: 0.6251788139343262 = 0.008706610649824142 + 0.1 * 6.164721965789795
Epoch 820, val loss: 0.9392262101173401
Epoch 830, training loss: 0.624549925327301 = 0.008450545370578766 + 0.1 * 6.160993576049805
Epoch 830, val loss: 0.9435653686523438
Epoch 840, training loss: 0.6265570521354675 = 0.00820644199848175 + 0.1 * 6.183506011962891
Epoch 840, val loss: 0.9478336572647095
Epoch 850, training loss: 0.6250630021095276 = 0.007973372004926205 + 0.1 * 6.170896053314209
Epoch 850, val loss: 0.9518683552742004
Epoch 860, training loss: 0.623146116733551 = 0.007753266487270594 + 0.1 * 6.153928279876709
Epoch 860, val loss: 0.9560922980308533
Epoch 870, training loss: 0.6239790320396423 = 0.007542516570538282 + 0.1 * 6.164365291595459
Epoch 870, val loss: 0.9602183103561401
Epoch 880, training loss: 0.622840404510498 = 0.00734011922031641 + 0.1 * 6.155002593994141
Epoch 880, val loss: 0.9640643000602722
Epoch 890, training loss: 0.6241872310638428 = 0.0071476297453045845 + 0.1 * 6.170396327972412
Epoch 890, val loss: 0.9679767489433289
Epoch 900, training loss: 0.6222059726715088 = 0.006963464431464672 + 0.1 * 6.1524248123168945
Epoch 900, val loss: 0.9717316627502441
Epoch 910, training loss: 0.6216765642166138 = 0.006787725258618593 + 0.1 * 6.148888111114502
Epoch 910, val loss: 0.9756134152412415
Epoch 920, training loss: 0.6219053268432617 = 0.0066184429451823235 + 0.1 * 6.152868747711182
Epoch 920, val loss: 0.9792213439941406
Epoch 930, training loss: 0.6217527389526367 = 0.006456701084971428 + 0.1 * 6.152960300445557
Epoch 930, val loss: 0.9829189777374268
Epoch 940, training loss: 0.6217442750930786 = 0.006301692686975002 + 0.1 * 6.154425621032715
Epoch 940, val loss: 0.9865131378173828
Epoch 950, training loss: 0.6202065944671631 = 0.006152805406600237 + 0.1 * 6.140537738800049
Epoch 950, val loss: 0.9901250600814819
Epoch 960, training loss: 0.6208527088165283 = 0.006009839475154877 + 0.1 * 6.148428916931152
Epoch 960, val loss: 0.9936851263046265
Epoch 970, training loss: 0.6198513507843018 = 0.005871576722711325 + 0.1 * 6.139797210693359
Epoch 970, val loss: 0.9970225095748901
Epoch 980, training loss: 0.619133472442627 = 0.005739275831729174 + 0.1 * 6.133941650390625
Epoch 980, val loss: 1.0005115270614624
Epoch 990, training loss: 0.6208723187446594 = 0.005611802451312542 + 0.1 * 6.152605056762695
Epoch 990, val loss: 1.0039616823196411
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8259
Overall ASR: 0.5351
Flip ASR: 0.4444/225 nodes
./selected_nodes/Cora/Overall/seed125/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 2.7716386318206787 = 1.9342691898345947 + 0.1 * 8.37369441986084
Epoch 0, val loss: 1.936212420463562
Epoch 10, training loss: 2.7621726989746094 = 1.9248297214508057 + 0.1 * 8.373428344726562
Epoch 10, val loss: 1.92603600025177
Epoch 20, training loss: 2.7507405281066895 = 1.9135648012161255 + 0.1 * 8.371758460998535
Epoch 20, val loss: 1.9135165214538574
Epoch 30, training loss: 2.734200954437256 = 1.898146390914917 + 0.1 * 8.360544204711914
Epoch 30, val loss: 1.8962466716766357
Epoch 40, training loss: 2.703569173812866 = 1.8756049871444702 + 0.1 * 8.279642105102539
Epoch 40, val loss: 1.871107578277588
Epoch 50, training loss: 2.59433913230896 = 1.8467066287994385 + 0.1 * 7.476324558258057
Epoch 50, val loss: 1.8403019905090332
Epoch 60, training loss: 2.5173654556274414 = 1.8182440996170044 + 0.1 * 6.991213798522949
Epoch 60, val loss: 1.8115084171295166
Epoch 70, training loss: 2.467116355895996 = 1.7866525650024414 + 0.1 * 6.804637908935547
Epoch 70, val loss: 1.7803059816360474
Epoch 80, training loss: 2.4223406314849854 = 1.7513326406478882 + 0.1 * 6.710080623626709
Epoch 80, val loss: 1.746504545211792
Epoch 90, training loss: 2.3752083778381348 = 1.7102628946304321 + 0.1 * 6.649456024169922
Epoch 90, val loss: 1.7098382711410522
Epoch 100, training loss: 2.3164820671081543 = 1.6552942991256714 + 0.1 * 6.61187744140625
Epoch 100, val loss: 1.6630977392196655
Epoch 110, training loss: 2.240391969680786 = 1.5816601514816284 + 0.1 * 6.58731746673584
Epoch 110, val loss: 1.603022575378418
Epoch 120, training loss: 2.1455821990966797 = 1.4886393547058105 + 0.1 * 6.56942892074585
Epoch 120, val loss: 1.5283231735229492
Epoch 130, training loss: 2.0379180908203125 = 1.3819680213928223 + 0.1 * 6.5595011711120605
Epoch 130, val loss: 1.4444140195846558
Epoch 140, training loss: 1.9250550270080566 = 1.270067811012268 + 0.1 * 6.549871921539307
Epoch 140, val loss: 1.3581691980361938
Epoch 150, training loss: 1.8120019435882568 = 1.1582871675491333 + 0.1 * 6.537147045135498
Epoch 150, val loss: 1.2744261026382446
Epoch 160, training loss: 1.7021782398223877 = 1.0498234033584595 + 0.1 * 6.5235490798950195
Epoch 160, val loss: 1.1928437948226929
Epoch 170, training loss: 1.5994691848754883 = 0.9486127495765686 + 0.1 * 6.508563995361328
Epoch 170, val loss: 1.1155751943588257
Epoch 180, training loss: 1.5044472217559814 = 0.8550558686256409 + 0.1 * 6.493913650512695
Epoch 180, val loss: 1.0440019369125366
Epoch 190, training loss: 1.4176902770996094 = 0.769343912601471 + 0.1 * 6.483462810516357
Epoch 190, val loss: 0.9796565175056458
Epoch 200, training loss: 1.338245153427124 = 0.6919248104095459 + 0.1 * 6.4632039070129395
Epoch 200, val loss: 0.9226711988449097
Epoch 210, training loss: 1.2685401439666748 = 0.622390866279602 + 0.1 * 6.461493015289307
Epoch 210, val loss: 0.8725864887237549
Epoch 220, training loss: 1.2052911520004272 = 0.5620177388191223 + 0.1 * 6.43273401260376
Epoch 220, val loss: 0.8304440975189209
Epoch 230, training loss: 1.1511645317077637 = 0.5094849467277527 + 0.1 * 6.4167962074279785
Epoch 230, val loss: 0.795650839805603
Epoch 240, training loss: 1.1061029434204102 = 0.46356236934661865 + 0.1 * 6.425405025482178
Epoch 240, val loss: 0.7677608132362366
Epoch 250, training loss: 1.062610387802124 = 0.42317235469818115 + 0.1 * 6.394380569458008
Epoch 250, val loss: 0.7459635138511658
Epoch 260, training loss: 1.0247756242752075 = 0.38614675402641296 + 0.1 * 6.386288166046143
Epoch 260, val loss: 0.7282807230949402
Epoch 270, training loss: 0.9908819198608398 = 0.35142841935157776 + 0.1 * 6.394535064697266
Epoch 270, val loss: 0.7138938307762146
Epoch 280, training loss: 0.9561284780502319 = 0.31887087225914 + 0.1 * 6.3725762367248535
Epoch 280, val loss: 0.7022998332977295
Epoch 290, training loss: 0.9243850708007812 = 0.28816041350364685 + 0.1 * 6.362246513366699
Epoch 290, val loss: 0.6930791139602661
Epoch 300, training loss: 0.8949251174926758 = 0.2592022716999054 + 0.1 * 6.357227802276611
Epoch 300, val loss: 0.6858236789703369
Epoch 310, training loss: 0.8671019673347473 = 0.2325706034898758 + 0.1 * 6.345313549041748
Epoch 310, val loss: 0.6808690428733826
Epoch 320, training loss: 0.8425068855285645 = 0.20839598774909973 + 0.1 * 6.341108798980713
Epoch 320, val loss: 0.6780494451522827
Epoch 330, training loss: 0.8220878839492798 = 0.18686191737651825 + 0.1 * 6.352259159088135
Epoch 330, val loss: 0.6774908304214478
Epoch 340, training loss: 0.8006882071495056 = 0.16816116869449615 + 0.1 * 6.325270652770996
Epoch 340, val loss: 0.6789966821670532
Epoch 350, training loss: 0.7840516567230225 = 0.15186510980129242 + 0.1 * 6.321865081787109
Epoch 350, val loss: 0.6823967099189758
Epoch 360, training loss: 0.7705273032188416 = 0.1377110332250595 + 0.1 * 6.32816219329834
Epoch 360, val loss: 0.6875305771827698
Epoch 370, training loss: 0.756255567073822 = 0.1255093216896057 + 0.1 * 6.307462215423584
Epoch 370, val loss: 0.693953275680542
Epoch 380, training loss: 0.7454480528831482 = 0.11489716917276382 + 0.1 * 6.305508613586426
Epoch 380, val loss: 0.7013980150222778
Epoch 390, training loss: 0.7354710102081299 = 0.1056094691157341 + 0.1 * 6.298614978790283
Epoch 390, val loss: 0.7096942067146301
Epoch 400, training loss: 0.72846919298172 = 0.09746641665697098 + 0.1 * 6.310027599334717
Epoch 400, val loss: 0.7185637354850769
Epoch 410, training loss: 0.7193210124969482 = 0.09031564742326736 + 0.1 * 6.290053367614746
Epoch 410, val loss: 0.7279829382896423
Epoch 420, training loss: 0.7127736210823059 = 0.08394104987382889 + 0.1 * 6.288325786590576
Epoch 420, val loss: 0.7376944422721863
Epoch 430, training loss: 0.7065064311027527 = 0.07826048880815506 + 0.1 * 6.282459259033203
Epoch 430, val loss: 0.7474988698959351
Epoch 440, training loss: 0.7013599872589111 = 0.07318389415740967 + 0.1 * 6.2817606925964355
Epoch 440, val loss: 0.7574364542961121
Epoch 450, training loss: 0.6959511041641235 = 0.06862115859985352 + 0.1 * 6.273299217224121
Epoch 450, val loss: 0.767434298992157
Epoch 460, training loss: 0.6909211277961731 = 0.0644865557551384 + 0.1 * 6.264345645904541
Epoch 460, val loss: 0.7774450778961182
Epoch 470, training loss: 0.6869917511940002 = 0.06072264537215233 + 0.1 * 6.262691020965576
Epoch 470, val loss: 0.7873682975769043
Epoch 480, training loss: 0.6831772327423096 = 0.0572914257645607 + 0.1 * 6.258857727050781
Epoch 480, val loss: 0.7972199320793152
Epoch 490, training loss: 0.6803926825523376 = 0.0541372075676918 + 0.1 * 6.262554168701172
Epoch 490, val loss: 0.8069531917572021
Epoch 500, training loss: 0.6763868927955627 = 0.05124055594205856 + 0.1 * 6.251462936401367
Epoch 500, val loss: 0.8165605664253235
Epoch 510, training loss: 0.6730572581291199 = 0.048568401485681534 + 0.1 * 6.2448883056640625
Epoch 510, val loss: 0.8260939121246338
Epoch 520, training loss: 0.6727320551872253 = 0.04608314111828804 + 0.1 * 6.266489028930664
Epoch 520, val loss: 0.8354946374893188
Epoch 530, training loss: 0.6672185659408569 = 0.04378446564078331 + 0.1 * 6.234341144561768
Epoch 530, val loss: 0.8447042107582092
Epoch 540, training loss: 0.6650952100753784 = 0.04164012894034386 + 0.1 * 6.234550952911377
Epoch 540, val loss: 0.8538682460784912
Epoch 550, training loss: 0.6630309224128723 = 0.039620526134967804 + 0.1 * 6.234103679656982
Epoch 550, val loss: 0.8628741502761841
Epoch 560, training loss: 0.6616151332855225 = 0.037719134241342545 + 0.1 * 6.238959789276123
Epoch 560, val loss: 0.871581494808197
Epoch 570, training loss: 0.6581364870071411 = 0.0359356552362442 + 0.1 * 6.222008228302002
Epoch 570, val loss: 0.8802025318145752
Epoch 580, training loss: 0.6571294665336609 = 0.03425735980272293 + 0.1 * 6.2287211418151855
Epoch 580, val loss: 0.8887056708335876
Epoch 590, training loss: 0.6547955274581909 = 0.03267484903335571 + 0.1 * 6.2212066650390625
Epoch 590, val loss: 0.8970536589622498
Epoch 600, training loss: 0.6532718539237976 = 0.031186778098344803 + 0.1 * 6.220850944519043
Epoch 600, val loss: 0.9053542613983154
Epoch 610, training loss: 0.6515061855316162 = 0.02977851592004299 + 0.1 * 6.217276096343994
Epoch 610, val loss: 0.9135944247245789
Epoch 620, training loss: 0.649616003036499 = 0.02844509296119213 + 0.1 * 6.211709499359131
Epoch 620, val loss: 0.9215537309646606
Epoch 630, training loss: 0.6477698683738708 = 0.027177782729268074 + 0.1 * 6.205920219421387
Epoch 630, val loss: 0.929408848285675
Epoch 640, training loss: 0.6482160091400146 = 0.025972113013267517 + 0.1 * 6.222438812255859
Epoch 640, val loss: 0.9371820688247681
Epoch 650, training loss: 0.645363450050354 = 0.024828866124153137 + 0.1 * 6.205345630645752
Epoch 650, val loss: 0.9448216557502747
Epoch 660, training loss: 0.6442558169364929 = 0.023746004328131676 + 0.1 * 6.205097675323486
Epoch 660, val loss: 0.9524238705635071
Epoch 670, training loss: 0.6424639225006104 = 0.022716665640473366 + 0.1 * 6.19747257232666
Epoch 670, val loss: 0.959792971611023
Epoch 680, training loss: 0.6411047577857971 = 0.02174472250044346 + 0.1 * 6.193600177764893
Epoch 680, val loss: 0.9672040939331055
Epoch 690, training loss: 0.6420426964759827 = 0.020818285644054413 + 0.1 * 6.212244033813477
Epoch 690, val loss: 0.9743682742118835
Epoch 700, training loss: 0.6394698619842529 = 0.019940899685025215 + 0.1 * 6.195289134979248
Epoch 700, val loss: 0.9813705086708069
Epoch 710, training loss: 0.6379607915878296 = 0.01910991221666336 + 0.1 * 6.1885085105896
Epoch 710, val loss: 0.9884710311889648
Epoch 720, training loss: 0.6373817324638367 = 0.018320268020033836 + 0.1 * 6.190614700317383
Epoch 720, val loss: 0.9953267574310303
Epoch 730, training loss: 0.6363688111305237 = 0.017568176612257957 + 0.1 * 6.188006401062012
Epoch 730, val loss: 1.0021592378616333
Epoch 740, training loss: 0.635158121585846 = 0.016848193481564522 + 0.1 * 6.183099269866943
Epoch 740, val loss: 1.0088855028152466
Epoch 750, training loss: 0.6341303586959839 = 0.0161573626101017 + 0.1 * 6.179729461669922
Epoch 750, val loss: 1.0155216455459595
Epoch 760, training loss: 0.6333764791488647 = 0.015494734048843384 + 0.1 * 6.178817272186279
Epoch 760, val loss: 1.0220781564712524
Epoch 770, training loss: 0.6325341463088989 = 0.014859010465443134 + 0.1 * 6.176751136779785
Epoch 770, val loss: 1.0284113883972168
Epoch 780, training loss: 0.6316534280776978 = 0.014255880378186703 + 0.1 * 6.173975467681885
Epoch 780, val loss: 1.0348937511444092
Epoch 790, training loss: 0.6323771476745605 = 0.013683930039405823 + 0.1 * 6.18693208694458
Epoch 790, val loss: 1.0412572622299194
Epoch 800, training loss: 0.6306061148643494 = 0.0131516233086586 + 0.1 * 6.174544811248779
Epoch 800, val loss: 1.0473766326904297
Epoch 810, training loss: 0.6294177770614624 = 0.012654928490519524 + 0.1 * 6.167628765106201
Epoch 810, val loss: 1.0535857677459717
Epoch 820, training loss: 0.6303720474243164 = 0.012181969359517097 + 0.1 * 6.181900501251221
Epoch 820, val loss: 1.0594853162765503
Epoch 830, training loss: 0.6289299130439758 = 0.01173480600118637 + 0.1 * 6.1719512939453125
Epoch 830, val loss: 1.0654224157333374
Epoch 840, training loss: 0.6283385753631592 = 0.011309471912682056 + 0.1 * 6.170291423797607
Epoch 840, val loss: 1.0713083744049072
Epoch 850, training loss: 0.6272201538085938 = 0.01090692076832056 + 0.1 * 6.163132190704346
Epoch 850, val loss: 1.0770097970962524
Epoch 860, training loss: 0.627170205116272 = 0.010525415651500225 + 0.1 * 6.16644811630249
Epoch 860, val loss: 1.0825639963150024
Epoch 870, training loss: 0.6255634427070618 = 0.010163480415940285 + 0.1 * 6.153999328613281
Epoch 870, val loss: 1.0881210565567017
Epoch 880, training loss: 0.6268672347068787 = 0.009820963256061077 + 0.1 * 6.1704630851745605
Epoch 880, val loss: 1.0935763120651245
Epoch 890, training loss: 0.6250612735748291 = 0.009497708640992641 + 0.1 * 6.155635833740234
Epoch 890, val loss: 1.0988972187042236
Epoch 900, training loss: 0.62578284740448 = 0.009191409684717655 + 0.1 * 6.165914535522461
Epoch 900, val loss: 1.1042187213897705
Epoch 910, training loss: 0.6242047548294067 = 0.008899591863155365 + 0.1 * 6.153051853179932
Epoch 910, val loss: 1.1094266176223755
Epoch 920, training loss: 0.6238758563995361 = 0.008621763437986374 + 0.1 * 6.152541160583496
Epoch 920, val loss: 1.1145344972610474
Epoch 930, training loss: 0.624459981918335 = 0.008356771431863308 + 0.1 * 6.161032199859619
Epoch 930, val loss: 1.1194305419921875
Epoch 940, training loss: 0.6236016750335693 = 0.00810602679848671 + 0.1 * 6.154956340789795
Epoch 940, val loss: 1.1243540048599243
Epoch 950, training loss: 0.6226683855056763 = 0.007866732776165009 + 0.1 * 6.148016452789307
Epoch 950, val loss: 1.1291903257369995
Epoch 960, training loss: 0.6218867897987366 = 0.007639843970537186 + 0.1 * 6.14246940612793
Epoch 960, val loss: 1.1340141296386719
Epoch 970, training loss: 0.6227233409881592 = 0.007424418348819017 + 0.1 * 6.152988910675049
Epoch 970, val loss: 1.1387380361557007
Epoch 980, training loss: 0.6217575073242188 = 0.007219215389341116 + 0.1 * 6.145382881164551
Epoch 980, val loss: 1.1432602405548096
Epoch 990, training loss: 0.621281087398529 = 0.007024185732007027 + 0.1 * 6.142569065093994
Epoch 990, val loss: 1.1477525234222412
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8111
Overall ASR: 0.8192
Flip ASR: 0.7867/225 nodes
./selected_nodes/Cora/Overall/seed996/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 2.801036834716797 = 1.9636634588241577 + 0.1 * 8.373732566833496
Epoch 0, val loss: 1.9609730243682861
Epoch 10, training loss: 2.7896652221679688 = 1.952331304550171 + 0.1 * 8.37333869934082
Epoch 10, val loss: 1.9494540691375732
Epoch 20, training loss: 2.7752156257629395 = 1.9381049871444702 + 0.1 * 8.371105194091797
Epoch 20, val loss: 1.9343758821487427
Epoch 30, training loss: 2.7532424926757812 = 1.9174326658248901 + 0.1 * 8.358098983764648
Epoch 30, val loss: 1.9120004177093506
Epoch 40, training loss: 2.7140355110168457 = 1.8863550424575806 + 0.1 * 8.27680492401123
Epoch 40, val loss: 1.878713607788086
Epoch 50, training loss: 2.6183249950408936 = 1.8462036848068237 + 0.1 * 7.7212138175964355
Epoch 50, val loss: 1.8383102416992188
Epoch 60, training loss: 2.5296173095703125 = 1.8070703744888306 + 0.1 * 7.22546911239624
Epoch 60, val loss: 1.8014240264892578
Epoch 70, training loss: 2.4608542919158936 = 1.769771933555603 + 0.1 * 6.910822868347168
Epoch 70, val loss: 1.767433524131775
Epoch 80, training loss: 2.4105119705200195 = 1.7330515384674072 + 0.1 * 6.7746052742004395
Epoch 80, val loss: 1.735372543334961
Epoch 90, training loss: 2.357276201248169 = 1.6880948543548584 + 0.1 * 6.691812515258789
Epoch 90, val loss: 1.6961040496826172
Epoch 100, training loss: 2.292701482772827 = 1.6284878253936768 + 0.1 * 6.642136096954346
Epoch 100, val loss: 1.6457558870315552
Epoch 110, training loss: 2.2127323150634766 = 1.5516718626022339 + 0.1 * 6.610604286193848
Epoch 110, val loss: 1.583746075630188
Epoch 120, training loss: 2.1207728385925293 = 1.4613932371139526 + 0.1 * 6.593794822692871
