Begin epxeriment: cont_weight: 0.001 epoch:1000 der1:0.3 der2:0 dfr1:0 dfr2:0.4
./run_pre_bkd.py:18: DeprecationWarning: the imp module is deprecated in favour of importlib; see the module's documentation for alternative uses
  import imp
Namespace(add_edge_rate_1=0.0, add_edge_rate_2=0.0, cl_activation='relu', cl_base_model='GCNConv', cl_lr=0.0002, cl_num_epochs=1000, cl_num_hidden=128, cl_num_layers=2, cl_num_proj_hidden=128, cl_weight_decay=1e-05, config='config.yaml', cont_batch_size=0, cont_weight=0.001, cuda=True, dataset='Cora', debug=True, defense_mode='none', device_id=2, dis_weight=1, drop_edge_rate_1=0.3, drop_edge_rate_2=0.0, drop_feat_rate_1=0.0, drop_feat_rate_2=0.4, dropout=0.5, epochs=200, evaluate_mode='1by1', gpu_id=0, hidden=128, homo_boost_thrd=0.5, homo_loss_weight=0.0, inner=1, lr=0.01, model='GCN', no_cuda=False, proj_hidden=128, prune_thr=0.2, seed=10, selection_method='cluster_degree', target_class=0, target_loss_weight=1, tau=0.4, temperature=0.5, test_model='GCN', thrd=0.5, train_lr=0.01, trigger_size=3, trojan_epochs=200, use_vs_number=True, vs_number=5, vs_ratio=0, weight_decay=0.0005)
#Attach Nodes:5
./selected_nodes/Cora/Overall/seed265/nodes.txt
precent of left attach nodes: 1.000
/home/mfl5681/project-contrastive/RobustCL/model.py:226: UserWarning: To copy construct from a tensor, it is recommended to use sourceTensor.clone().detach() or sourceTensor.clone().detach().requires_grad_(True), rather than torch.tensor(sourceTensor).
  self.labels = torch.tensor(labels, dtype=torch.long)
Epoch 80, training loss: 1.7196372747421265 = 1.7116810083389282 + 0.001 * 7.9562225341796875
Epoch 80, val loss: 1.737786054611206
Epoch 90, training loss: 1.650474190711975 = 1.6427184343338013 + 0.001 * 7.7558112144470215
Epoch 90, val loss: 1.6774805784225464
Epoch 100, training loss: 1.5634528398513794 = 1.5557336807250977 + 0.001 * 7.719200611114502
Epoch 100, val loss: 1.6067733764648438
Epoch 110, training loss: 1.4700922966003418 = 1.4623955488204956 + 0.001 * 7.6967668533325195
Epoch 110, val loss: 1.5298575162887573
Epoch 120, training loss: 1.3797199726104736 = 1.3720645904541016 + 0.001 * 7.655439376831055
Epoch 120, val loss: 1.4561349153518677
Epoch 130, training loss: 1.2930786609649658 = 1.2855591773986816 + 0.001 * 7.519496917724609
Epoch 130, val loss: 1.3860360383987427
Epoch 140, training loss: 1.2077054977416992 = 1.2004820108413696 + 0.001 * 7.223535060882568
Epoch 140, val loss: 1.3189387321472168
Epoch 150, training loss: 1.1220725774765015 = 1.1149675846099854 + 0.001 * 7.104984760284424
Epoch 150, val loss: 1.2529689073562622
Epoch 160, training loss: 1.03364098072052 = 1.0265921354293823 + 0.001 * 7.048786163330078
Epoch 160, val loss: 1.185697317123413
Epoch 170, training loss: 0.9409233331680298 = 0.9338791370391846 + 0.001 * 7.044183731079102
Epoch 170, val loss: 1.1153315305709839
Epoch 180, training loss: 0.8458163142204285 = 0.8387733101844788 + 0.001 * 7.042974472045898
Epoch 180, val loss: 1.0438133478164673
Epoch 190, training loss: 0.7535814046859741 = 0.7465395927429199 + 0.001 * 7.041828632354736
Epoch 190, val loss: 0.9756931066513062
Epoch 200, training loss: 0.6701560616493225 = 0.6631141901016235 + 0.001 * 7.041848659515381
Epoch 200, val loss: 0.9162460565567017
Epoch 210, training loss: 0.5993655920028687 = 0.5923235416412354 + 0.001 * 7.042022228240967
Epoch 210, val loss: 0.8690013885498047
Epoch 220, training loss: 0.5421497225761414 = 0.5351080298423767 + 0.001 * 7.04170036315918
Epoch 220, val loss: 0.8348096013069153
Epoch 230, training loss: 0.496987909078598 = 0.48994725942611694 + 0.001 * 7.040663242340088
Epoch 230, val loss: 0.8122225403785706
Epoch 240, training loss: 0.4610719084739685 = 0.4540332853794098 + 0.001 * 7.038620471954346
Epoch 240, val loss: 0.7984585165977478
Epoch 250, training loss: 0.4313838481903076 = 0.424348384141922 + 0.001 * 7.0354719161987305
Epoch 250, val loss: 0.7904081344604492
Epoch 260, training loss: 0.40523067116737366 = 0.39819958806037903 + 0.001 * 7.0310869216918945
Epoch 260, val loss: 0.7856277823448181
Epoch 270, training loss: 0.3802524507045746 = 0.3732270300388336 + 0.001 * 7.025434494018555
Epoch 270, val loss: 0.782269299030304
Epoch 280, training loss: 0.3544354736804962 = 0.3474171459674835 + 0.001 * 7.018325328826904
Epoch 280, val loss: 0.7791455388069153
Epoch 290, training loss: 0.32629063725471497 = 0.3192817270755768 + 0.001 * 7.008907794952393
Epoch 290, val loss: 0.7755692601203918
Epoch 300, training loss: 0.2953718304634094 = 0.2883775234222412 + 0.001 * 6.994302272796631
Epoch 300, val loss: 0.7716289162635803
Epoch 310, training loss: 0.2626076340675354 = 0.25563982129096985 + 0.001 * 6.96781063079834
Epoch 310, val loss: 0.7686296701431274
Epoch 320, training loss: 0.23000648617744446 = 0.22307312488555908 + 0.001 * 6.933366298675537
Epoch 320, val loss: 0.7677550315856934
Epoch 330, training loss: 0.19970683753490448 = 0.192799910902977 + 0.001 * 6.906927585601807
Epoch 330, val loss: 0.7701235413551331
Epoch 340, training loss: 0.17306333780288696 = 0.1661730855703354 + 0.001 * 6.890254020690918
Epoch 340, val loss: 0.7756979465484619
Epoch 350, training loss: 0.15040621161460876 = 0.14352743327617645 + 0.001 * 6.878772735595703
Epoch 350, val loss: 0.7843239307403564
Epoch 360, training loss: 0.13137246668338776 = 0.12449898570775986 + 0.001 * 6.873482704162598
Epoch 360, val loss: 0.7951629757881165
Epoch 370, training loss: 0.11535529047250748 = 0.10848522186279297 + 0.001 * 6.870065689086914
Epoch 370, val loss: 0.8075966238975525
Epoch 380, training loss: 0.1017790287733078 = 0.09491242468357086 + 0.001 * 6.866601467132568
Epoch 380, val loss: 0.8211312294006348
Epoch 390, training loss: 0.09018030017614365 = 0.08331946283578873 + 0.001 * 6.860838413238525
Epoch 390, val loss: 0.8354179859161377
Epoch 400, training loss: 0.08022639155387878 = 0.07337155938148499 + 0.001 * 6.854831695556641
Epoch 400, val loss: 0.8502131104469299
Epoch 410, training loss: 0.07166814804077148 = 0.06481894105672836 + 0.001 * 6.849208831787109
Epoch 410, val loss: 0.86529141664505
Epoch 420, training loss: 0.06430351734161377 = 0.05746309831738472 + 0.001 * 6.840422630310059
Epoch 420, val loss: 0.8806242346763611
Epoch 430, training loss: 0.05795826017856598 = 0.05112801492214203 + 0.001 * 6.830243110656738
Epoch 430, val loss: 0.8960066437721252
Epoch 440, training loss: 0.052471503615379333 = 0.04565479978919029 + 0.001 * 6.816701412200928
Epoch 440, val loss: 0.9113775491714478
Epoch 450, training loss: 0.04772753641009331 = 0.04091433808207512 + 0.001 * 6.813196659088135
Epoch 450, val loss: 0.9267584085464478
Epoch 460, training loss: 0.04361267387866974 = 0.03680213540792465 + 0.001 * 6.810537815093994
Epoch 460, val loss: 0.9420034885406494
Epoch 470, training loss: 0.04002803564071655 = 0.03322813659906387 + 0.001 * 6.799896717071533
Epoch 470, val loss: 0.9570100903511047
Epoch 480, training loss: 0.036903440952301025 = 0.030114302411675453 + 0.001 * 6.789137363433838
Epoch 480, val loss: 0.9717477560043335
Epoch 490, training loss: 0.03417854756116867 = 0.027394449338316917 + 0.001 * 6.7840986251831055
Epoch 490, val loss: 0.9861804842948914
Epoch 500, training loss: 0.03179314360022545 = 0.02501167356967926 + 0.001 * 6.781471252441406
Epoch 500, val loss: 1.0002837181091309
Epoch 510, training loss: 0.029699580743908882 = 0.022916385903954506 + 0.001 * 6.783194065093994
Epoch 510, val loss: 1.0140353441238403
Epoch 520, training loss: 0.027845414355397224 = 0.021067319437861443 + 0.001 * 6.778094291687012
Epoch 520, val loss: 1.02742600440979
Epoch 530, training loss: 0.026208871975541115 = 0.0194302499294281 + 0.001 * 6.778621673583984
Epoch 530, val loss: 1.0405634641647339
Epoch 540, training loss: 0.024752814322710037 = 0.017975782975554466 + 0.001 * 6.777031421661377
Epoch 540, val loss: 1.0533310174942017
Epoch 550, training loss: 0.023457258939743042 = 0.016679253429174423 + 0.001 * 6.778005599975586
Epoch 550, val loss: 1.0656880140304565
Epoch 560, training loss: 0.022293729707598686 = 0.015519331209361553 + 0.001 * 6.774397850036621
Epoch 560, val loss: 1.0777714252471924
Epoch 570, training loss: 0.02124953456223011 = 0.0144780483096838 + 0.001 * 6.771485805511475
Epoch 570, val loss: 1.0894191265106201
Epoch 580, training loss: 0.02032535895705223 = 0.013540443032979965 + 0.001 * 6.784916400909424
Epoch 580, val loss: 1.1008524894714355
Epoch 590, training loss: 0.019467206671833992 = 0.012693287804722786 + 0.001 * 6.773918151855469
Epoch 590, val loss: 1.1118959188461304
Epoch 600, training loss: 0.018693499267101288 = 0.011925477534532547 + 0.001 * 6.768022060394287
Epoch 600, val loss: 1.1226556301116943
Epoch 610, training loss: 0.01801716536283493 = 0.011227605864405632 + 0.001 * 6.7895588874816895
Epoch 610, val loss: 1.1330941915512085
Epoch 620, training loss: 0.017360083758831024 = 0.010591481812298298 + 0.001 * 6.76860237121582
Epoch 620, val loss: 1.1431964635849
Epoch 630, training loss: 0.016775131225585938 = 0.010010140016674995 + 0.001 * 6.76499080657959
Epoch 630, val loss: 1.1531026363372803
Epoch 640, training loss: 0.016238167881965637 = 0.009477538987994194 + 0.001 * 6.760629653930664
Epoch 640, val loss: 1.1627016067504883
Epoch 650, training loss: 0.01574881002306938 = 0.00898840930312872 + 0.001 * 6.760399341583252
Epoch 650, val loss: 1.1720470190048218
Epoch 660, training loss: 0.015304851345717907 = 0.008538227528333664 + 0.001 * 6.766623497009277
Epoch 660, val loss: 1.1811796426773071
Epoch 670, training loss: 0.01487890537828207 = 0.0081229442730546 + 0.001 * 6.755960941314697
Epoch 670, val loss: 1.1900655031204224
Epoch 680, training loss: 0.014492344111204147 = 0.007739088963717222 + 0.001 * 6.753255367279053
Epoch 680, val loss: 1.1987305879592896
Epoch 690, training loss: 0.014154447242617607 = 0.007383568212389946 + 0.001 * 6.770878314971924
Epoch 690, val loss: 1.2072186470031738
Epoch 700, training loss: 0.013805958442389965 = 0.0070536513812839985 + 0.001 * 6.752306938171387
Epoch 700, val loss: 1.2154018878936768
Epoch 710, training loss: 0.013495257124304771 = 0.006746895611286163 + 0.001 * 6.748360633850098
Epoch 710, val loss: 1.2234605550765991
Epoch 720, training loss: 0.013231613673269749 = 0.006461212411522865 + 0.001 * 6.7704010009765625
Epoch 720, val loss: 1.2312771081924438
Epoch 730, training loss: 0.012943428941071033 = 0.006194775458425283 + 0.001 * 6.748652935028076
Epoch 730, val loss: 1.2389596700668335
Epoch 740, training loss: 0.012690937146544456 = 0.0059458534233272076 + 0.001 * 6.745083808898926
Epoch 740, val loss: 1.246425986289978
Epoch 750, training loss: 0.012463994324207306 = 0.005712949205189943 + 0.001 * 6.751044750213623
Epoch 750, val loss: 1.2537055015563965
Epoch 760, training loss: 0.012240815907716751 = 0.005494727753102779 + 0.001 * 6.74608850479126
Epoch 760, val loss: 1.2608492374420166
Epoch 770, training loss: 0.012027433142066002 = 0.005290007218718529 + 0.001 * 6.737426280975342
Epoch 770, val loss: 1.2678641080856323
Epoch 780, training loss: 0.011867206543684006 = 0.005097642075270414 + 0.001 * 6.769563674926758
Epoch 780, val loss: 1.2746601104736328
Epoch 790, training loss: 0.011660350486636162 = 0.004916679114103317 + 0.001 * 6.74367094039917
Epoch 790, val loss: 1.2813029289245605
Epoch 800, training loss: 0.011486094444990158 = 0.004746209364384413 + 0.001 * 6.739884376525879
Epoch 800, val loss: 1.2878522872924805
Epoch 810, training loss: 0.011315405368804932 = 0.0045854211784899235 + 0.001 * 6.729983329772949
Epoch 810, val loss: 1.2942382097244263
Epoch 820, training loss: 0.011199340224266052 = 0.004433557391166687 + 0.001 * 6.765782356262207
Epoch 820, val loss: 1.300472378730774
Epoch 830, training loss: 0.01101725734770298 = 0.004289892036467791 + 0.001 * 6.727365016937256
Epoch 830, val loss: 1.30659019947052
Epoch 840, training loss: 0.010881185531616211 = 0.004153801128268242 + 0.001 * 6.727384567260742
Epoch 840, val loss: 1.3125860691070557
Epoch 850, training loss: 0.01074860617518425 = 0.004024621099233627 + 0.001 * 6.723984718322754
Epoch 850, val loss: 1.3184666633605957
Epoch 860, training loss: 0.010626058094203472 = 0.0039015410002321005 + 0.001 * 6.72451639175415
Epoch 860, val loss: 1.3242298364639282
Epoch 870, training loss: 0.010516447015106678 = 0.0037842949386686087 + 0.001 * 6.732151508331299
Epoch 870, val loss: 1.329903483390808
Epoch 880, training loss: 0.010397566482424736 = 0.00367243611253798 + 0.001 * 6.725130081176758
Epoch 880, val loss: 1.3355064392089844
Epoch 890, training loss: 0.010286534205079079 = 0.003565409919247031 + 0.001 * 6.721123695373535
Epoch 890, val loss: 1.3410166501998901
Epoch 900, training loss: 0.010177410207688808 = 0.003462904831394553 + 0.001 * 6.714504718780518
Epoch 900, val loss: 1.3464542627334595
Epoch 910, training loss: 0.010090839117765427 = 0.0033646472729742527 + 0.001 * 6.72619104385376
Epoch 910, val loss: 1.3518049716949463
Epoch 920, training loss: 0.009985492564737797 = 0.0032702949829399586 + 0.001 * 6.7151970863342285
Epoch 920, val loss: 1.3571059703826904
Epoch 930, training loss: 0.0098958071321249 = 0.00317975552752614 + 0.001 * 6.71605110168457
Epoch 930, val loss: 1.3623384237289429
Epoch 940, training loss: 0.009809708222746849 = 0.003092898055911064 + 0.001 * 6.716809272766113
Epoch 940, val loss: 1.3674827814102173
Epoch 950, training loss: 0.009718242101371288 = 0.0030094243120402098 + 0.001 * 6.708817005157471
Epoch 950, val loss: 1.3725868463516235
Epoch 960, training loss: 0.009653426706790924 = 0.0029291482642292976 + 0.001 * 6.724278450012207
Epoch 960, val loss: 1.3776066303253174
Epoch 970, training loss: 0.00957547128200531 = 0.002852127654477954 + 0.001 * 6.7233428955078125
Epoch 970, val loss: 1.382567048072815
Epoch 980, training loss: 0.009499871172010899 = 0.002778095891699195 + 0.001 * 6.721775054931641
Epoch 980, val loss: 1.3874523639678955
Epoch 990, training loss: 0.009424964897334576 = 0.0027069903444498777 + 0.001 * 6.7179741859436035
Epoch 990, val loss: 1.3922808170318604
=== picking the best model according to the performance on validation ===
target class rate on Vs: 1.0000
accuracy on clean test nodes: 0.8000
Overall ASR: 0.5941
Flip ASR: 0.5156/225 nodes
./selected_nodes/Cora/Overall/seed125/nodes.txt
precent of left attach nodes: 1.000
=== training gcn model ===
Epoch 0, training loss: 1.9471741914749146 = 1.93880033493042 + 0.001 * 8.373826026916504
Epoch 0, val loss: 1.937448263168335
Epoch 10, training loss: 1.9373019933700562 = 1.928928256034851 + 0.001 * 8.37372875213623
Epoch 10, val loss: 1.9268029928207397
Epoch 20, training loss: 1.9252053499221802 = 1.9168318510055542 + 0.001 * 8.373464584350586
Epoch 20, val loss: 1.9135512113571167
Epoch 30, training loss: 1.9084042310714722 = 1.900031328201294 + 0.001 * 8.372915267944336
Epoch 30, val loss: 1.8950841426849365
Epoch 40, training loss: 1.8837794065475464 = 1.8754076957702637 + 0.001 * 8.371672630310059
Epoch 40, val loss: 1.8682886362075806
Epoch 50, training loss: 1.8489433526992798 = 1.840575098991394 + 0.001 * 8.368308067321777
Epoch 50, val loss: 1.8316200971603394
Epoch 60, training loss: 1.8075205087661743 = 1.7991646528244019 + 0.001 * 8.355807304382324
Epoch 60, val loss: 1.7912533283233643
Epoch 70, training loss: 1.7677078247070312 = 1.7594178915023804 + 0.001 * 8.289935111999512
Epoch 70, val loss: 1.7564876079559326
Epoch 80, training loss: 1.7199574708938599 = 1.7120531797409058 + 0.001 * 7.904317378997803
Epoch 80, val loss: 1.7156034708023071
Epoch 90, training loss: 1.6535252332687378 = 1.6459131240844727 + 0.001 * 7.612064361572266
Epoch 90, val loss: 1.658211350440979
Epoch 100, training loss: 1.5667444467544556 = 1.5593681335449219 + 0.001 * 7.376262664794922
Epoch 100, val loss: 1.5841279029846191
Epoch 110, training loss: 1.464903473854065 = 1.457735538482666 + 0.001 * 7.167992115020752
Epoch 110, val loss: 1.5000888109207153
Epoch 120, training loss: 1.3573493957519531 = 1.3503050804138184 + 0.001 * 7.044322490692139
Epoch 120, val loss: 1.4137496948242188
Epoch 130, training loss: 1.247624397277832 = 1.2405942678451538 + 0.001 * 7.030082702636719
Epoch 130, val loss: 1.3282703161239624
Epoch 140, training loss: 1.135862946510315 = 1.1288540363311768 + 0.001 * 7.008872985839844
Epoch 140, val loss: 1.2426573038101196
Epoch 150, training loss: 1.0238406658172607 = 1.0168449878692627 + 0.001 * 6.995736598968506
Epoch 150, val loss: 1.1568119525909424
Epoch 160, training loss: 0.9156451225280762 = 0.9086634516716003 + 0.001 * 6.981647491455078
Epoch 160, val loss: 1.074055552482605
Epoch 170, training loss: 0.8157649636268616 = 0.8087978959083557 + 0.001 * 6.967074871063232
Epoch 170, val loss: 0.9985343813896179
Epoch 180, training loss: 0.7265206575393677 = 0.7195678353309631 + 0.001 * 6.952841281890869
Epoch 180, val loss: 0.9319747090339661
Epoch 190, training loss: 0.6477189660072327 = 0.6407793760299683 + 0.001 * 6.93960428237915
Epoch 190, val loss: 0.8746076822280884
Epoch 200, training loss: 0.5777285695075989 = 0.570799708366394 + 0.001 * 6.928857326507568
Epoch 200, val loss: 0.8253963589668274
Epoch 210, training loss: 0.514664888381958 = 0.5077447891235352 + 0.001 * 6.920102119445801
Epoch 210, val loss: 0.7839583158493042
Epoch 220, training loss: 0.45740067958831787 = 0.4504885673522949 + 0.001 * 6.9121198654174805
Epoch 220, val loss: 0.7489371299743652
Epoch 230, training loss: 0.406391441822052 = 0.3994869887828827 + 0.001 * 6.904467582702637
Epoch 230, val loss: 0.7204859852790833
Epoch 240, training loss: 0.36159294843673706 = 0.3546959161758423 + 0.001 * 6.8970208168029785
Epoch 240, val loss: 0.6985684037208557
Epoch 250, training loss: 0.3220764398574829 = 0.31518638134002686 + 0.001 * 6.890064239501953
Epoch 250, val loss: 0.6831576824188232
Epoch 260, training loss: 0.2869957685470581 = 0.2801099717617035 + 0.001 * 6.885797023773193
Epoch 260, val loss: 0.6730509400367737
Epoch 270, training loss: 0.25530004501342773 = 0.24841982126235962 + 0.001 * 6.880212306976318
Epoch 270, val loss: 0.6667886972427368
Epoch 280, training loss: 0.22615039348602295 = 0.21927398443222046 + 0.001 * 6.876407146453857
Epoch 280, val loss: 0.6638465523719788
Epoch 290, training loss: 0.19925425946712494 = 0.19238050282001495 + 0.001 * 6.8737568855285645
Epoch 290, val loss: 0.6637892127037048
Epoch 300, training loss: 0.1747027486562729 = 0.16783079504966736 + 0.001 * 6.871953010559082
Epoch 300, val loss: 0.6662324666976929
Epoch 310, training loss: 0.15287013351917267 = 0.14599889516830444 + 0.001 * 6.871240139007568
Epoch 310, val loss: 0.6708639860153198
Epoch 320, training loss: 0.13388404250144958 = 0.12701408565044403 + 0.001 * 6.869955062866211
Epoch 320, val loss: 0.677273154258728
Epoch 330, training loss: 0.11764725297689438 = 0.11077841371297836 + 0.001 * 6.868839740753174
Epoch 330, val loss: 0.6852267384529114
Epoch 340, training loss: 0.10385484248399734 = 0.09698835760354996 + 0.001 * 6.866486072540283
Epoch 340, val loss: 0.6946178078651428
Epoch 350, training loss: 0.09216803312301636 = 0.08530288934707642 + 0.001 * 6.865140438079834
Epoch 350, val loss: 0.7052180767059326
Epoch 360, training loss: 0.08225756883621216 = 0.07539471238851547 + 0.001 * 6.862853050231934
Epoch 360, val loss: 0.7166356444358826
Epoch 370, training loss: 0.0738379955291748 = 0.06697548180818558 + 0.001 * 6.8625168800354
Epoch 370, val loss: 0.7286971211433411
Epoch 380, training loss: 0.06663792580366135 = 0.05978048965334892 + 0.001 * 6.8574371337890625
Epoch 380, val loss: 0.7411003708839417
Epoch 390, training loss: 0.06044238060712814 = 0.053589269518852234 + 0.001 * 6.853110313415527
Epoch 390, val loss: 0.7535874843597412
Epoch 400, training loss: 0.05508532002568245 = 0.04822881519794464 + 0.001 * 6.856505870819092
Epoch 400, val loss: 0.7661218047142029
Epoch 410, training loss: 0.05040576308965683 = 0.04356181249022484 + 0.001 * 6.8439507484436035
Epoch 410, val loss: 0.7785212993621826
Epoch 420, training loss: 0.046320993453264236 = 0.03948124498128891 + 0.001 * 6.839748859405518
Epoch 420, val loss: 0.7907609939575195
Epoch 430, training loss: 0.04273952916264534 = 0.03589900583028793 + 0.001 * 6.840521812438965
Epoch 430, val loss: 0.8027733564376831
Epoch 440, training loss: 0.03957267105579376 = 0.032744456082582474 + 0.001 * 6.828216075897217
Epoch 440, val loss: 0.8145725727081299
Epoch 450, training loss: 0.03678217530250549 = 0.029959702864289284 + 0.001 * 6.822473526000977
Epoch 450, val loss: 0.8261415958404541
Epoch 460, training loss: 0.03430721536278725 = 0.02749517373740673 + 0.001 * 6.812039852142334
Epoch 460, val loss: 0.8374720215797424
Epoch 470, training loss: 0.03211672231554985 = 0.025306692346930504 + 0.001 * 6.810030460357666
Epoch 470, val loss: 0.8485475778579712
Epoch 480, training loss: 0.030171595513820648 = 0.023357564583420753 + 0.001 * 6.814030170440674
Epoch 480, val loss: 0.8593350052833557
Epoch 490, training loss: 0.028423594310879707 = 0.021615780889987946 + 0.001 * 6.80781364440918
Epoch 490, val loss: 0.8698850274085999
Epoch 500, training loss: 0.026845615357160568 = 0.02005288191139698 + 0.001 * 6.792734146118164
Epoch 500, val loss: 0.8801896572113037
Epoch 510, training loss: 0.025448055937886238 = 0.018646229058504105 + 0.001 * 6.801826477050781
Epoch 510, val loss: 0.8902120590209961
Epoch 520, training loss: 0.02416311763226986 = 0.01737593114376068 + 0.001 * 6.787186622619629
Epoch 520, val loss: 0.8999791145324707
Epoch 530, training loss: 0.023014072328805923 = 0.016225794330239296 + 0.001 * 6.788278579711914
Epoch 530, val loss: 0.9095161557197571
Epoch 540, training loss: 0.021969377994537354 = 0.01518147811293602 + 0.001 * 6.787898540496826
Epoch 540, val loss: 0.9188055396080017
Epoch 550, training loss: 0.021011773496866226 = 0.014231128618121147 + 0.001 * 6.780643939971924
Epoch 550, val loss: 0.927850604057312
Epoch 560, training loss: 0.020142890512943268 = 0.013364293612539768 + 0.001 * 6.7785964012146
Epoch 560, val loss: 0.9366713762283325
Epoch 570, training loss: 0.01935725100338459 = 0.012572268955409527 + 0.001 * 6.784982204437256
Epoch 570, val loss: 0.9452592730522156
Epoch 580, training loss: 0.01862538419663906 = 0.011847109533846378 + 0.001 * 6.7782745361328125
Epoch 580, val loss: 0.9536486864089966
Epoch 590, training loss: 0.01795661821961403 = 0.011182012036442757 + 0.001 * 6.7746052742004395
Epoch 590, val loss: 0.961794912815094
Epoch 600, training loss: 0.017352880910038948 = 0.010570951737463474 + 0.001 * 6.7819294929504395
Epoch 600, val loss: 0.9697529077529907
Epoch 610, training loss: 0.016779199242591858 = 0.01000848039984703 + 0.001 * 6.770718097686768
Epoch 610, val loss: 0.9775031208992004
Epoch 620, training loss: 0.016277512535452843 = 0.009489856660366058 + 0.001 * 6.787655353546143
Epoch 620, val loss: 0.9850675463676453
Epoch 630, training loss: 0.01577848754823208 = 0.00901105161756277 + 0.001 * 6.767435073852539
Epoch 630, val loss: 0.9924325346946716
Epoch 640, training loss: 0.015355153009295464 = 0.008568164892494678 + 0.001 * 6.786988258361816
Epoch 640, val loss: 0.9995970726013184
Epoch 650, training loss: 0.014920560643076897 = 0.00815737247467041 + 0.001 * 6.763188362121582
Epoch 650, val loss: 1.006574273109436
Epoch 660, training loss: 0.014536615461111069 = 0.007776008918881416 + 0.001 * 6.760606288909912
Epoch 660, val loss: 1.0134146213531494
Epoch 670, training loss: 0.014180406928062439 = 0.007421452552080154 + 0.001 * 6.7589545249938965
Epoch 670, val loss: 1.020050287246704
Epoch 680, training loss: 0.013851610943675041 = 0.007091536186635494 + 0.001 * 6.760074615478516
Epoch 680, val loss: 1.026518702507019
Epoch 690, training loss: 0.013547131791710854 = 0.006784107536077499 + 0.001 * 6.763023376464844
Epoch 690, val loss: 1.032839059829712
Epoch 700, training loss: 0.013252791948616505 = 0.006497192662209272 + 0.001 * 6.755599021911621
Epoch 700, val loss: 1.0389964580535889
Epoch 710, training loss: 0.01298953965306282 = 0.006229053251445293 + 0.001 * 6.760486602783203
Epoch 710, val loss: 1.044988989830017
Epoch 720, training loss: 0.012732002884149551 = 0.00597808975726366 + 0.001 * 6.753912448883057
Epoch 720, val loss: 1.050843596458435
Epoch 730, training loss: 0.012496527284383774 = 0.005742892622947693 + 0.001 * 6.753634929656982
Epoch 730, val loss: 1.0565739870071411
Epoch 740, training loss: 0.012277638539671898 = 0.005522135179489851 + 0.001 * 6.755503177642822
Epoch 740, val loss: 1.0621458292007446
Epoch 750, training loss: 0.01205165684223175 = 0.005314713343977928 + 0.001 * 6.736942768096924
Epoch 750, val loss: 1.0676072835922241
Epoch 760, training loss: 0.011858779937028885 = 0.005119516048580408 + 0.001 * 6.739263534545898
Epoch 760, val loss: 1.0729235410690308
Epoch 770, training loss: 0.011704551056027412 = 0.004935572389513254 + 0.001 * 6.768978595733643
Epoch 770, val loss: 1.0781484842300415
Epoch 780, training loss: 0.01149599626660347 = 0.0047620427794754505 + 0.001 * 6.73395299911499
Epoch 780, val loss: 1.0832319259643555
Epoch 790, training loss: 0.011333928443491459 = 0.004598116036504507 + 0.001 * 6.735812187194824
Epoch 790, val loss: 1.088198184967041
Epoch 800, training loss: 0.01117149367928505 = 0.004442882724106312 + 0.001 * 6.728610992431641
Epoch 800, val loss: 1.0930508375167847
Epoch 810, training loss: 0.01104216743260622 = 0.004295730497688055 + 0.001 * 6.746436595916748
Epoch 810, val loss: 1.097826361656189
Epoch 820, training loss: 0.010934894904494286 = 0.00415579229593277 + 0.001 * 6.779101848602295
Epoch 820, val loss: 1.1025354862213135
Epoch 830, training loss: 0.010764824226498604 = 0.004022966604679823 + 0.001 * 6.741857528686523
Epoch 830, val loss: 1.1072044372558594
Epoch 840, training loss: 0.010619976557791233 = 0.0038963875267654657 + 0.001 * 6.723588466644287
Epoch 840, val loss: 1.1118017435073853
Epoch 850, training loss: 0.010497593320906162 = 0.0037754590157419443 + 0.001 * 6.722134113311768
Epoch 850, val loss: 1.116309404373169
Epoch 860, training loss: 0.010403532534837723 = 0.0036598178558051586 + 0.001 * 6.743714809417725
Epoch 860, val loss: 1.1207798719406128
Epoch 870, training loss: 0.0102686220780015 = 0.0035492803435772657 + 0.001 * 6.71934175491333
Epoch 870, val loss: 1.12521493434906
Epoch 880, training loss: 0.010166737250983715 = 0.0034434606786817312 + 0.001 * 6.723276138305664
Epoch 880, val loss: 1.1295782327651978
Epoch 890, training loss: 0.010070852003991604 = 0.0033420578110963106 + 0.001 * 6.728794097900391
Epoch 890, val loss: 1.1339043378829956
Epoch 900, training loss: 0.009971882216632366 = 0.003244898049160838 + 0.001 * 6.726984024047852
Epoch 900, val loss: 1.1381882429122925
Epoch 910, training loss: 0.009876339696347713 = 0.003151901997625828 + 0.001 * 6.724437236785889
Epoch 910, val loss: 1.1424109935760498
Epoch 920, training loss: 0.009773789905011654 = 0.003062800969928503 + 0.001 * 6.710988521575928
Epoch 920, val loss: 1.146579623222351
Epoch 930, training loss: 0.009708471596240997 = 0.0029773360583931208 + 0.001 * 6.731135368347168
Epoch 930, val loss: 1.1507198810577393
Epoch 940, training loss: 0.00961233302950859 = 0.002895485609769821 + 0.001 * 6.716846942901611
Epoch 940, val loss: 1.154788851737976
Epoch 950, training loss: 0.009535246528685093 = 0.0028171043377369642 + 0.001 * 6.718141555786133
Epoch 950, val loss: 1.1588125228881836
Epoch 960, training loss: 0.009497073478996754 = 0.002741995733231306 + 0.001 * 6.755077362060547
Epoch 960, val loss: 1.1627224683761597
